sub_region_1,date,workplaces_percent_change_from_baseline,Predicted
California,9/2/2022,-23,-14.56299863
California,9/2/2022,-18,-14.87885607
California,9/2/2022,-12,-11.14200046
California,9/2/2022,-36,-19.72373762
California,9/2/2022,-17,-14.02112793
California,9/2/2022,-41,-28.84019483
California,9/2/2022,-10,-12.59786485
California,9/2/2022,-20,-19.77465078
California,9/2/2022,-28,-18.06846723
California,9/2/2022,-17,-19.26388577
California,9/2/2022,-33,-19.37020402
California,9/2/2022,-28,-25.38447418
California,9/2/2022,-27,-15.9457419
California,9/2/2022,-35,-19.41155989
California,9/2/2022,-27,-17.13446467
California,9/2/2022,-35,-23.61164829
California,9/2/2022,-52,-36.54549074
California,9/2/2022,-15,-18.88016061
California,9/2/2022,-30,-17.06809114
California,9/2/2022,-43,-33.42780325
California,9/2/2022,-24,-17.31576346
California,9/2/2022,-43,-33.48446817
California,9/2/2022,-35,-17.35689347
California,9/2/2022,-18,-12.72874205
California,9/2/2022,-29,-24.48454313
California,9/2/2022,-29,-16.74549403
California,9/2/2022,-24,-17.30078831
California,9/2/2022,-7,-9.450348489
California,9/2/2022,-21,-15.78781372
California,9/2/2022,-30,-16.07987369
California,9/2/2022,-31,-19.01529556
California,9/2/2022,-21,-21.95555983
Pennsylvania,9/2/2022,-37,-19.13867173
Pennsylvania,9/2/2022,-24,-11.59506251
Pennsylvania,9/2/2022,-23,-23.62931143
Pennsylvania,9/2/2022,-30,-23.49329819
Pennsylvania,9/2/2022,-42,-26.82492349
Pennsylvania,9/2/2022,-34,-27.90295641
Pennsylvania,9/2/2022,-37,-24.48496183
Pennsylvania,9/2/2022,-39,-25.47335597
Pennsylvania,9/2/2022,-26,-19.07297799
Pennsylvania,9/2/2022,-26,-22.44760431
Pennsylvania,9/2/2022,-24,-15.39755909
Pennsylvania,9/2/2022,-26,-13.40224018
Pennsylvania,9/2/2022,-28,-23.3181878
Pennsylvania,9/2/2022,-39,-31.17340547
Pennsylvania,9/2/2022,-31,-24.41757616
Pennsylvania,9/2/2022,-37,-13.03557748
Pennsylvania,9/2/2022,-22,-14.95254447
Pennsylvania,9/2/2022,-25,-16.40748255
Pennsylvania,9/2/2022,-25,-18.96775247
Wyoming,9/2/2022,-23,-12.75363357
Wyoming,9/2/2022,-30,-18.31041584
California,9/3/2022,-20,-15.88327659
California,9/3/2022,-23,-17.1181437
California,9/3/2022,-13,-16.32615113
California,9/3/2022,-20,-17.12099348
California,9/3/2022,-12,-17.2722726
California,9/3/2022,-17,-16.77184398
California,9/3/2022,-13,-15.14767292
California,9/3/2022,-16,-15.92670796
California,9/3/2022,-25,-15.4457918
California,9/3/2022,-10,-13.35782269
California,9/3/2022,-20,-18.37569998
California,9/3/2022,-15,-18.77810695
California,9/3/2022,2,-8.605714599
California,9/3/2022,-13,-19.56981277
California,9/3/2022,-12,-13.19630955
California,9/3/2022,-23,-16.48839856
California,9/3/2022,-10,-13.86014699
California,9/3/2022,-21,-15.25830602
California,9/3/2022,-17,-16.34384411
California,9/3/2022,-24,-16.69056253
California,9/3/2022,-23,-17.11238364
California,9/3/2022,-14,-13.01245264
California,9/3/2022,-10,-16.99413282
California,9/3/2022,-21,-9.708185699
California,9/3/2022,-16,-12.38695844
California,9/3/2022,-20,-16.12712034
California,9/3/2022,-11,-16.19498062
California,9/3/2022,-18,-15.5408052
California,9/3/2022,-15,-11.2208246
California,9/3/2022,-14,-17.3874152
California,9/3/2022,-18,-15.63743814
California,9/3/2022,-18,-16.67247579
California,9/3/2022,-2,-8.520321794
California,9/3/2022,-21,-16.28312694
California,9/3/2022,-21,-15.48329765
California,9/3/2022,-14,-16.26023922
California,9/3/2022,-4,-15.96108791
Pennsylvania,9/3/2022,-19,-15.81196499
Pennsylvania,9/3/2022,-17,-12.49028764
Pennsylvania,9/3/2022,-10,-7.296451597
Pennsylvania,9/3/2022,-6,-5.509812611
Pennsylvania,9/3/2022,-6,-10.60493436
Pennsylvania,9/3/2022,-9,-10.66395495
Pennsylvania,9/3/2022,-18,-15.01313629
Pennsylvania,9/3/2022,-5,-8.011221796
Pennsylvania,9/3/2022,-22,-15.36649083
Pennsylvania,9/3/2022,-7,-7.461199788
Pennsylvania,9/3/2022,-10,-14.53195928
Pennsylvania,9/3/2022,-10,-8.326925261
Pennsylvania,9/3/2022,-18,-16.50488223
Pennsylvania,9/3/2022,-8,-7.363014849
Pennsylvania,9/3/2022,-15,-7.312445663
Wyoming,9/3/2022,-15,-8.119107333
California,9/4/2022,-20,-15.66818995
California,9/4/2022,-17,-16.79029952
California,9/4/2022,-18,-19.73944045
California,9/4/2022,-12,-14.22785135
California,9/4/2022,-13,-19.4931186
California,9/4/2022,-17,-16.96813082
California,9/4/2022,-9,-18.12560775
California,9/4/2022,-9,-14.24108047
California,9/4/2022,-21,-15.34090088
California,9/4/2022,-8,-7.348735426
California,9/4/2022,-8,2.476361521
California,9/4/2022,3,-9.258474132
California,9/4/2022,-21,-9.297882162
California,9/4/2022,-14,-13.76159037
California,9/4/2022,-14,-16.02585366
California,9/4/2022,-6,-6.483275795
California,9/4/2022,-17,-16.46070411
California,9/4/2022,-16,-15.33341273
California,9/4/2022,-20,-17.87643662
California,9/4/2022,-16,-16.57168796
California,9/4/2022,-13,-7.521677525
California,9/4/2022,-9,-18.25163706
California,9/4/2022,-18,-10.82660732
California,9/4/2022,-18,-15.26602806
California,9/4/2022,-16,-10.7024826
California,9/4/2022,-6,-17.6963652
California,9/4/2022,-20,-10.97022327
California,9/4/2022,-14,-11.35577505
California,9/4/2022,-16,-15.21389311
California,9/4/2022,-15,-13.5876441
California,9/4/2022,-16,-14.99725307
California,9/4/2022,-18,-11.45001453
California,9/4/2022,-14,-15.63494651
California,9/4/2022,-14,-16.16352081
Pennsylvania,9/4/2022,-15,-13.13354923
Pennsylvania,9/4/2022,-12,-5.600597344
Pennsylvania,9/4/2022,-1,-5.538760593
Pennsylvania,9/4/2022,-2,-10.57528768
Pennsylvania,9/4/2022,-8,-8.507756415
Pennsylvania,9/4/2022,-19,-14.69442563
Pennsylvania,9/4/2022,-16,-7.449335781
Pennsylvania,9/4/2022,-10,-6.075745592
Pennsylvania,9/4/2022,-17,-6.633442618
Pennsylvania,9/4/2022,-3,-7.182719536
Pennsylvania,9/4/2022,-7,-15.13694493
Pennsylvania,9/4/2022,-13,-10.33390953
Pennsylvania,9/4/2022,-22,-19.07406066
Pennsylvania,9/4/2022,-5,-6.544611912
Pennsylvania,9/4/2022,-13,-5.723703516
Pennsylvania,9/4/2022,-8,-6.276351327
Wyoming,9/4/2022,-11,-5.760159739
California,9/5/2022,-80,-54.8545522
California,9/5/2022,-76,-48.12235123
California,9/5/2022,-68,-61.20448532
California,9/5/2022,-69,-44.61392696
California,9/5/2022,-65,-51.06827258
California,9/5/2022,-53,-35.60156403
California,9/5/2022,-64,-43.25760803
California,9/5/2022,-61,-42.95663346
California,9/5/2022,-57,-43.0661708
California,9/5/2022,-76,-51.49813001
California,9/5/2022,-60,-51.1732448
California,9/5/2022,-74,-62.38401128
California,9/5/2022,-63,-59.04003043
California,9/5/2022,-59,-57.97057977
California,9/5/2022,-61,-41.13183909
California,9/5/2022,-63,-42.77725347
California,9/5/2022,-78,-59.42574656
California,9/5/2022,-72,-56.14961383
California,9/5/2022,-72,-50.68803994
California,9/5/2022,-74,-44.24373437
California,9/5/2022,-73,-50.20699786
California,9/5/2022,-74,-52.00440761
California,9/5/2022,-81,-55.08814783
California,9/5/2022,-66,-55.20913994
California,9/5/2022,-67,-55.83846224
California,9/5/2022,-80,-66.39630456
California,9/5/2022,-64,-47.35885593
California,9/5/2022,-82,-60.16739451
California,9/5/2022,-70,-64.43877577
California,9/5/2022,-66,-44.02304626
California,9/5/2022,-72,-57.30199522
California,9/5/2022,-71,-50.71985469
California,9/5/2022,-69,-55.49818604
California,9/5/2022,-64,-49.24805395
California,9/5/2022,-76,-60.93679385
California,9/5/2022,-74,-43.61971034
Pennsylvania,9/5/2022,-77,-46.40884904
Pennsylvania,9/5/2022,-72,-49.10553425
Pennsylvania,9/5/2022,-72,-61.55346159
Pennsylvania,9/5/2022,-77,-68.61477799
Pennsylvania,9/5/2022,-79,-53.31857386
Pennsylvania,9/5/2022,-78,-56.33623429
Pennsylvania,9/5/2022,-77,-59.71430654
Pennsylvania,9/5/2022,-75,-55.51751838
Pennsylvania,9/5/2022,-74,-50.0681522
Pennsylvania,9/5/2022,-70,-50.41079228
Pennsylvania,9/5/2022,-75,-61.69866278
Pennsylvania,9/5/2022,-74,-54.88803835
Pennsylvania,9/5/2022,-71,-50.03333876
Pennsylvania,9/5/2022,-75,-64.96317307
Pennsylvania,9/5/2022,-67,-65.02195259
Pennsylvania,9/5/2022,-81,-62.26982559
Pennsylvania,9/5/2022,-76,-66.55764456
Pennsylvania,9/5/2022,-73,-47.24695396
Pennsylvania,9/5/2022,-72,-51.04814892
Pennsylvania,9/5/2022,-74,-57.17770346
Pennsylvania,9/5/2022,-76,-68.94449699
Wyoming,9/5/2022,-70,-40.14156137
California,9/6/2022,-40,-32.87155227
California,9/6/2022,-35,-23.70433243
California,9/6/2022,-30,-29.29575679
California,9/6/2022,-24,-19.06207342
California,9/6/2022,-24,-20.44537256
California,9/6/2022,-19,-14.50656643
California,9/6/2022,-21,-15.73415026
California,9/6/2022,-20,-17.21873866
California,9/6/2022,-33,-15.98096484
California,9/6/2022,-19,-20.65629652
California,9/6/2022,-37,-29.86102707
California,9/6/2022,-17,-18.85246015
California,9/6/2022,-10,-13.94348481
California,9/6/2022,-24,-16.92924592
California,9/6/2022,-29,-19.01513518
California,9/6/2022,-10,-17.99597163
California,9/6/2022,-31,-20.02315054
California,9/6/2022,-27,-28.81574734
California,9/6/2022,-27,-15.53849481
California,9/6/2022,-35,-22.48319971
California,9/6/2022,-27,-16.22348549
California,9/6/2022,-32,-17.42880917
California,9/6/2022,-49,-32.57513991
California,9/6/2022,-18,-25.14350521
California,9/6/2022,-29,-18.64223878
California,9/6/2022,-41,-34.54566561
California,9/6/2022,-24,-17.17585079
California,9/6/2022,-38,-30.18890624
California,9/6/2022,-33,-22.14473366
California,9/6/2022,-18,-13.74725021
California,9/6/2022,-25,-24.11260608
California,9/6/2022,-29,-22.78606975
California,9/6/2022,-24,-16.74260389
California,9/6/2022,-20,-16.48836569
California,9/6/2022,-30,-15.3164364
California,9/6/2022,-33,-16.42681841
Pennsylvania,9/6/2022,-37,-23.88476609
Pennsylvania,9/6/2022,-20,-16.21504417
Pennsylvania,9/6/2022,-27,-30.27066264
Pennsylvania,9/6/2022,-38,-28.39677362
Pennsylvania,9/6/2022,-32,-9.950115148
Pennsylvania,9/6/2022,-39,-23.17281754
Pennsylvania,9/6/2022,-24,-17.22146758
Pennsylvania,9/6/2022,-20,-22.25081541
Pennsylvania,9/6/2022,-23,-19.08563468
Pennsylvania,9/6/2022,-27,-7.446036538
Pennsylvania,9/6/2022,-21,-14.81011599
Pennsylvania,9/6/2022,-26,-15.2087418
Pennsylvania,9/6/2022,-30,-21.73013426
Pennsylvania,9/6/2022,-38,-39.2527154
Pennsylvania,9/6/2022,-29,-25.815785
Pennsylvania,9/6/2022,-39,-16.47668883
Pennsylvania,9/6/2022,-19,-17.84997425
Pennsylvania,9/6/2022,-22,-18.85816683
Pennsylvania,9/6/2022,-20,-18.70699289
Wyoming,9/6/2022,-15,-10.27765434
Wyoming,9/6/2022,-26,-9.555861733
California,9/7/2022,-39,-29.92577876
California,9/7/2022,-33,-20.05198518
California,9/7/2022,-28,-28.62721408
California,9/7/2022,-22,-19.45890467
California,9/7/2022,-23,-17.63505021
California,9/7/2022,-19,-16.46091509
California,9/7/2022,-20,-17.72310791
California,9/7/2022,-19,-16.79720065
California,9/7/2022,-13,-8.029511046
California,9/7/2022,-32,-15.65977496
California,9/7/2022,-16,-20.24723703
California,9/7/2022,-38,-30.54737996
California,9/7/2022,-16,-20.49510008
California,9/7/2022,-8,-17.133107
California,9/7/2022,-23,-17.90805314
California,9/7/2022,-25,-18.75161457
California,9/7/2022,-12,-19.95224253
California,9/7/2022,-31,-19.91723825
California,9/7/2022,-29,-25.93444224
California,9/7/2022,-26,-15.49758159
California,9/7/2022,-35,-23.61355124
California,9/7/2022,-26,-16.28705426
California,9/7/2022,-32,-17.28932655
California,9/7/2022,-47,-37.11223174
California,9/7/2022,-15,-21.5595199
California,9/7/2022,-28,-15.60926143
California,9/7/2022,-38,-32.32097456
California,9/7/2022,-21,-16.72377945
California,9/7/2022,-36,-28.78772591
California,9/7/2022,-31,-18.72413603
California,9/7/2022,-21,-14.84853191
California,9/7/2022,-27,-21.71690863
California,9/7/2022,-28,-15.51615435
California,9/7/2022,-23,-17.06542397
California,9/7/2022,-20,-16.8809939
California,9/7/2022,-29,-16.43334252
California,9/7/2022,-31,-16.85308132
Pennsylvania,9/7/2022,-35,-24.25734261
Pennsylvania,9/7/2022,-21,-17.23891301
Pennsylvania,9/7/2022,-15,-10.43788388
Pennsylvania,9/7/2022,-22,-19.39327925
Pennsylvania,9/7/2022,-32,-26.22551942
Pennsylvania,9/7/2022,-24,-25.9492965
Pennsylvania,9/7/2022,-31,-11.44708924
Pennsylvania,9/7/2022,-34,-21.839569
Pennsylvania,9/7/2022,-22,-17.70294697
Pennsylvania,9/7/2022,-18,-21.56226387
Pennsylvania,9/7/2022,-20,-13.16042625
Pennsylvania,9/7/2022,-25,-8.163798321
Pennsylvania,9/7/2022,-21,-14.48628809
Pennsylvania,9/7/2022,-23,-12.33131104
Pennsylvania,9/7/2022,-25,-17.8976438
Pennsylvania,9/7/2022,-35,-31.87450503
Pennsylvania,9/7/2022,-25,-21.80992018
Pennsylvania,9/7/2022,-35,-12.80169107
Pennsylvania,9/7/2022,-20,-18.41532947
Pennsylvania,9/7/2022,-20,-18.54484289
Pennsylvania,9/7/2022,-19,-17.55840767
Wyoming,9/7/2022,-13,-12.50679755
Wyoming,9/7/2022,-27,-12.99194626
California,9/8/2022,-40,-30.28490838
California,9/8/2022,-34,-19.75942791
California,9/8/2022,-27,-24.38612493
California,9/8/2022,-22,-19.56337872
California,9/8/2022,-23,-17.83507433
California,9/8/2022,-17,-16.27618255
California,9/8/2022,-19,-14.68127544
California,9/8/2022,-19,-16.79846973
California,9/8/2022,-11,-15.83374199
California,9/8/2022,-31,-16.27158772
California,9/8/2022,-16,-17.41558379
California,9/8/2022,-37,-30.42835789
California,9/8/2022,-18,-21.84685966
California,9/8/2022,-4,-12.42447084
California,9/8/2022,-23,-17.71719152
California,9/8/2022,-28,-16.1855287
California,9/8/2022,-11,-17.31228218
California,9/8/2022,-31,-20.10977281
California,9/8/2022,-28,-28.24733293
California,9/8/2022,-27,-15.43918386
California,9/8/2022,-34,-22.25125283
California,9/8/2022,-26,-16.36787986
California,9/8/2022,-33,-22.40975197
California,9/8/2022,-46,-38.01772753
California,9/8/2022,-15,-20.50915947
California,9/8/2022,-31,-19.19832056
California,9/8/2022,-39,-31.93302017
California,9/8/2022,-23,-17.17777685
California,9/8/2022,-37,-31.98094863
California,9/8/2022,-34,-19.52639846
California,9/8/2022,-15,-14.19691397
California,9/8/2022,-29,-20.36723472
California,9/8/2022,-28,-14.01399099
California,9/8/2022,-24,-17.16809179
California,9/8/2022,-19,-15.37615744
California,9/8/2022,-28,-15.58574441
California,9/8/2022,-31,-16.2620215
Pennsylvania,9/8/2022,-36,-25.50932417
Pennsylvania,9/8/2022,-22,-18.28280952
Pennsylvania,9/8/2022,-15,-9.492179093
Pennsylvania,9/8/2022,-22,-18.10427172
Pennsylvania,9/8/2022,-35,-24.78067568
Pennsylvania,9/8/2022,-31,-16.07761069
Pennsylvania,9/8/2022,-34,-16.81597489
Pennsylvania,9/8/2022,-21,-12.46008632
Pennsylvania,9/8/2022,-19,-10.21383926
Pennsylvania,9/8/2022,-24,-8.039813655
Pennsylvania,9/8/2022,-23,-11.0738743
Pennsylvania,9/8/2022,-23,-8.832518492
Pennsylvania,9/8/2022,-22,-15.11034607
Pennsylvania,9/8/2022,-32,-26.15705033
Pennsylvania,9/8/2022,-23,-12.11554143
Pennsylvania,9/8/2022,-32,-12.8037185
Pennsylvania,9/8/2022,-17,-14.15034828
Pennsylvania,9/8/2022,-21,-19.09252594
Pennsylvania,9/8/2022,-19,-14.20483796
Wyoming,9/8/2022,-12,-11.20277927
Wyoming,9/8/2022,-26,-6.513099048
California,9/9/2022,-36,-29.65017895
California,9/9/2022,-31,-22.06139226
California,9/9/2022,-31,-30.18434041
California,9/9/2022,-20,-17.36221469
California,9/9/2022,-17,-16.90927707
California,9/9/2022,-22,-36.57275607
California,9/9/2022,-17,-17.78792955
California,9/9/2022,-15,-14.72491904
California,9/9/2022,-9,-14.56477118
California,9/9/2022,-31,-17.49006691
California,9/9/2022,-14,-13.78370728
California,9/9/2022,-36,-28.58101879
California,9/9/2022,-5,-14.31957106
California,9/9/2022,-17,-20.06736873
California,9/9/2022,-25,-14.68254507
California,9/9/2022,-14,-27.70095508
California,9/9/2022,-30,-19.26230577
California,9/9/2022,-26,-31.02122053
California,9/9/2022,-27,-16.89533585
California,9/9/2022,-32,-20.24397094
California,9/9/2022,-23,-16.97836574
California,9/9/2022,-33,-29.93162966
California,9/9/2022,-47,-34.99876606
California,9/9/2022,-12,-18.44932251
California,9/9/2022,-28,-17.42412534
California,9/9/2022,-39,-32.60916279
California,9/9/2022,-21,-17.53698218
California,9/9/2022,-37,-34.21698336
California,9/9/2022,-32,-16.24971197
California,9/9/2022,-14,-15.2325293
California,9/9/2022,-22,-18.36935632
California,9/9/2022,-25,-14.26966255
California,9/9/2022,-20,-15.7595692
California,9/9/2022,-4,-16.15047373
California,9/9/2022,-18,-14.88668816
California,9/9/2022,-24,-15.82849002
California,9/9/2022,-28,-16.38975575
California,9/9/2022,-13,-26.65113715
Pennsylvania,9/9/2022,-33,-11.87788712
Pennsylvania,9/9/2022,-21,-10.08582136
Pennsylvania,9/9/2022,-15,-8.570898414
Pennsylvania,9/9/2022,-24,-8.925410186
Pennsylvania,9/9/2022,-36,-22.06631216
Pennsylvania,9/9/2022,-29,-19.34563044
Pennsylvania,9/9/2022,-33,-12.08775069
Pennsylvania,9/9/2022,-33,-16.28483271
Pennsylvania,9/9/2022,-21,-12.82661857
Pennsylvania,9/9/2022,-19,-7.737315053
Pennsylvania,9/9/2022,-20,-7.73435786
Pennsylvania,9/9/2022,-22,-10.96732345
Pennsylvania,9/9/2022,-21,-13.70124522
Pennsylvania,9/9/2022,-33,-19.09047755
Pennsylvania,9/9/2022,-24,-14.83129974
Pennsylvania,9/9/2022,-32,-14.48237125
Pennsylvania,9/9/2022,-18,-13.29033987
Pennsylvania,9/9/2022,-20,-13.75708303
Pennsylvania,9/9/2022,-18,-11.62494262
Wyoming,9/9/2022,-15,-12.33289826
Wyoming,9/9/2022,-23,-12.69277676
California,9/10/2022,-14,-14.25841979
California,9/10/2022,-18,-14.65765432
California,9/10/2022,-16,-13.98066946
California,9/10/2022,-14,-17.6222129
California,9/10/2022,-13,-14.32836998
California,9/10/2022,-17,-29.82931514
California,9/10/2022,-8,-17.16733492
California,9/10/2022,-12,-15.83393943
California,9/10/2022,-19,-15.65636268
California,9/10/2022,-3,-9.527653368
California,9/10/2022,-14,-17.00392288
California,9/10/2022,-14,-12.180852
California,9/10/2022,7,-10.63749885
California,9/10/2022,-7,-22.62213708
California,9/10/2022,-13,-15.26873382
California,9/10/2022,-17,-14.80130456
California,9/10/2022,-7,-15.49570609
California,9/10/2022,-17,-14.91207605
California,9/10/2022,-13,-15.11669245
California,9/10/2022,-19,-15.51061599
California,9/10/2022,-19,-16.65643693
California,9/10/2022,-10,-15.08106089
California,9/10/2022,-3,-12.92277262
California,9/10/2022,-19,-16.90307026
California,9/10/2022,-11,-11.32822988
California,9/10/2022,-17,-17.02275787
California,9/10/2022,-3,-14.67220647
California,9/10/2022,-16,-15.77962748
California,9/10/2022,-12,-10.92216283
California,9/10/2022,6,0.148658554
California,9/10/2022,-9,-15.12541105
California,9/10/2022,-14,-14.17342762
California,9/10/2022,-13,-14.3634052
California,9/10/2022,4,-12.13987914
California,9/10/2022,-13,-15.93297022
California,9/10/2022,-17,-15.70448184
California,9/10/2022,-7,-15.50967508
Pennsylvania,9/10/2022,-15,-14.27894885
Pennsylvania,9/10/2022,-11,-13.0195132
Pennsylvania,9/10/2022,-1,-8.175353849
Pennsylvania,9/10/2022,1,-5.9470884
Pennsylvania,9/10/2022,0,-9.795981476
Pennsylvania,9/10/2022,-6,-10.18639813
Pennsylvania,9/10/2022,-16,-13.33044678
Pennsylvania,9/10/2022,-7,-13.41139626
